CustomerId,Surname,Geography,Gender,Age,CreditScore,Balance,EstimatedSalary,NumOfProducts,IsActiveMember,Exited,Cluster,CustomerValue,ChurnProbability,RiskCategory,ValueCategory,ExpectedLoss,RetentionCost,ExpectedSavedValue,ROI,Priority
15732660,Black,France,Female,27,769,0.0,57876.05,1,1,0,0,57876.05,0.13744668845580008,Low Risk,Low Value,7954.8714134023085,2893.8025000000002,2386.4614240206924,-0.1753198692651996,P4 — Monitor
15656121,Medvedeva,Germany,Male,31,733,157791.07,177994.81,2,0,0,1,335785.88,0.07528265879099,Low Risk,Very High Value,25278.853830872315,16789.294,7583.656149261694,-0.5483040472540601,P3 — Relationship Management
15614220,Benson,France,Male,22,750,0.0,105125.65,2,1,0,0,105125.65,0.01687563789329393,Low Risk,Low Value,1774.062402697155,5256.2825,532.2187208091465,-0.8987461726402365,P4 — Monitor
15645269,Duncan,France,Female,42,583,0.0,17439.66,2,0,0,0,17439.66,0.13665958898528677,Low Risk,Low Value,2383.2967676431463,871.9830000000001,714.9890302929439,-0.18004246608827945,P4 — Monitor
15698510,Onwudiwe,Germany,Male,42,468,181627.14,172668.39,2,0,0,1,354295.53,0.11255640836589709,Low Risk,Very High Value,39878.232356891946,17714.776500000004,11963.469707067583,-0.3246615498046176,P3 — Relationship Management
15569247,Mitchell,Spain,Female,57,727,109679.72,753.37,1,1,0,1,110433.09,0.4767232012692075,High Risk,Low Value,52646.0161908505,5521.654500000001,15793.80485725515,1.8603392076152445,P3 — Targeted Retention
15566251,Ferrari,France,Female,37,618,96652.86,98686.4,1,0,1,1,195339.26,0.24496560651844054,Medium Risk,High Value,47851.40030276335,9766.963000000002,14355.420090829006,0.46979363911064304,P2 — High Priority
15716134,Russo,France,Male,40,617,190008.32,107047.92,2,1,0,1,297056.24,0.10772241045203661,Low Risk,Very High Value,31999.614212618693,14852.812,9599.884263785607,-0.35366553728778044,P3 — Relationship Management
15763625,Hazon,Spain,Male,41,793,0.0,152153.74,2,0,0,0,152153.74,0.033977108566138225,Low Risk,Medium Value,5169.744142723968,7607.687,1550.9232428171904,-0.7961373486031706,P4 — Monitor
15605965,Henderson,France,Male,43,630,0.0,34338.04,2,1,0,0,34338.04,0.05927554075877849,Low Risk,Low Value,2035.4058895965663,1716.902,610.6217668789699,-0.644346755447329,P4 — Monitor
15694821,Hardy,Germany,Male,43,765,148962.76,173878.87,1,1,1,1,322841.63,0.6309915528118534,Critical Risk,Very High Value,203710.34142600984,16142.0815,61113.10242780295,2.7859493168711205,P1 — Immediate Retention
15601688,Piccio,France,Male,28,546,0.0,159254.29,1,0,0,0,159254.29,0.14880033726271388,Low Risk,Medium Value,23697.092062534044,7962.714500000001,7109.127618760213,-0.10719797642371674,P4 — Monitor
15575581,Dickson,Germany,Female,30,614,131344.52,54776.64,2,0,0,1,186121.15999999997,0.16146386904530546,Low Risk,High Value,30051.842604800342,9306.057999999999,9015.552781440103,-0.031216785728167194,P4 — Monitor
15671209,Holden,Germany,Female,29,593,101713.84,134594.99,3,0,0,1,236308.83,0.8560861409799289,Critical Risk,High Value,202300.71435418204,11815.4415,60690.21430625461,4.136516845879573,P1 — Immediate Retention
15616529,Hsieh,Spain,Male,34,613,0.0,41724.72,1,1,0,0,41724.72,0.17374796149064275,Low Risk,Low Value,7249.585043767852,2086.2360000000003,2174.8755131303556,0.042487768943856405,P4 — Monitor
15773906,Doherty,France,Male,38,655,0.0,110527.71,2,0,0,0,110527.71,0.05159269606500997,Low Risk,Low Value,5702.422548791564,5526.3855,1710.7267646374692,-0.6904438236099402,P4 — Monitor
15722993,Page,France,Female,27,700,137963.07,8996.79,1,0,0,1,146959.86000000002,0.07400461472768882,Low Risk,Medium Value,10875.70781973509,7347.993000000001,3262.712345920527,-0.5559723116338671,P4 — Monitor
15752463,Samuel,Spain,Female,29,826,129938.07,190200.53,1,1,0,1,320138.6,0.1481599703086909,Low Risk,Very High Value,47431.72547066587,16006.93,14229.517641199762,-0.11104017814785462,P3 — Relationship Management
15589754,Malloy,Germany,Male,45,652,151421.44,115333.43,1,1,0,1,266754.87,0.5325950562349729,High Risk,Very High Value,142072.3249886029,13337.7435,42621.69749658087,2.1955703374098374,P1 — Immediate Retention
15669899,Fitts,Germany,Female,45,755,135643.0,143619.52,1,0,1,1,279262.52,0.8635796370601795,Critical Risk,Very High Value,241165.42566611114,13963.126000000002,72349.62769983333,4.181477822361076,P1 — Immediate Retention
15766887,Iadanza,Spain,Male,39,538,122773.5,58467.08,2,1,0,1,181240.58000000002,0.09073466321906021,Low Risk,High Value,16444.80298792714,9062.029,4933.4408963781425,-0.4555920206856387,P4 — Monitor
15768006,Wu,France,Male,34,729,152303.8,12128.69,1,0,0,1,164432.49,0.1939778154133303,Low Risk,Medium Value,31896.255193174282,8221.6245,9568.876557952284,0.16386689247998182,P4 — Monitor
15741295,Yefimova,France,Male,49,615,0.0,49872.33,2,1,0,0,49872.33,0.11389689217049236,Low Risk,Low Value,5680.303392301211,2493.6165,1704.0910176903633,-0.3166186469770459,P4 — Monitor
15811327,Pan,Spain,Male,54,700,79415.67,139735.54,1,1,0,1,219151.21000000002,0.38341443590149155,Medium Risk,High Value,84025.73755927933,10957.560500000001,25207.721267783796,1.3004866154089492,P2 — High Priority
15690007,Ts'ui,Germany,Female,58,434,125801.03,60891.8,2,0,1,1,186692.83000000002,0.8651016589766786,Critical Risk,High Value,161508.27695205103,9334.641500000002,48452.483085615306,4.19060995386007,P1 — Immediate Retention
15690664,Liang,Spain,Male,37,729,0.0,100862.54,2,0,0,0,100862.54,0.043691520031204766,Low Risk,Low Value,4406.837686808191,5043.127,1322.0513060424573,-0.7378508798127715,P4 — Monitor
15719348,Tsao,France,Male,35,513,0.0,76640.29,1,0,1,0,76640.29,0.2213184082743337,Medium Risk,Low Value,16961.90699248333,3832.0144999999998,5088.572097744999,0.32791044964600197,P3 — Targeted Retention
15781802,Abramov,France,Male,41,755,104817.41,126013.58,1,0,1,1,230830.99,0.34483150431944715,Medium Risk,High Value,79597.79752524725,11541.549500000001,23879.339257574175,1.0689890259166823,P2 — High Priority
15752731,Millar,France,Female,30,615,0.0,87347.82,1,0,0,0,87347.82,0.2572448908142188,Medium Risk,Low Value,22469.78041876004,4367.3910000000005,6740.934125628012,0.5434693448853128,P3 — Targeted Retention
15600997,Demuth,Germany,Female,32,747,67495.04,77370.37,2,1,0,1,144865.40999999997,0.04518712799527749,Low Risk,Medium Value,6546.051823758351,7243.270499999999,1963.8155471275052,-0.7288772320283351,P4 — Monitor
15750776,Genovese,France,Female,36,850,164850.54,62722.44,1,1,0,1,227572.98,0.04358213564522882,Low Risk,High Value,9918.116483548947,11378.649000000001,2975.434945064684,-0.7385071861286271,P4 — Monitor
15723907,Lawless,Germany,Female,49,712,154776.42,196257.68,2,0,0,1,351034.1,0.3455610730228138,Medium Risk,Very High Value,121303.72026359772,17551.704999999998,36391.116079079315,1.0733664381368828,P2 — High Priority
15633419,Brooks,Germany,Female,28,622,143124.63,81723.8,2,0,0,1,224848.43,0.07961669698419606,Low Risk,High Value,17901.689318682216,11242.4215,5370.506795604665,-0.5222998180948237,P4 — Monitor
15702430,Ignatyeva,France,Female,35,548,0.0,31299.71,1,1,0,0,31299.71,0.23920442062054237,Medium Risk,Low Value,7487.028996140996,1564.9855,2246.108698842299,0.43522652372325427,P3 — Targeted Retention
15710456,Balmain,France,Female,27,607,0.0,63495.86,2,0,0,0,63495.86,0.03626046540389775,Low Risk,Low Value,2302.389434820735,3174.793,690.7168304462205,-0.7824372075766135,P4 — Monitor
15650351,Millar,France,Female,38,653,102133.38,166520.96,1,1,0,1,268654.33999999997,0.25351758822853354,Medium Risk,Very High Value,68108.60034392844,13432.716999999999,20432.58010317853,0.5211055293712011,P2 — High Priority
15590820,Ecuyer,Spain,Male,26,699,79932.41,150242.44,1,0,0,1,230174.85,0.1155608234406777,Low Risk,High Value,26599.195201334474,11508.7425,7979.758560400342,-0.3066350593559339,P4 — Monitor
15640454,Parkhill,Germany,Male,40,693,120711.73,27345.18,1,0,1,1,148056.91,0.6635570988405403,Critical Risk,Medium Value,98244.21366289498,7402.8455,29473.264098868494,2.981342593043242,P2 — High Priority
15697789,Li Fonti,Germany,Female,43,647,122717.53,87000.39,2,1,0,1,209717.91999999998,0.40344778767789935,High Risk,High Value,84610.23086041068,10485.896,25383.069258123203,1.4206867260673959,P1 — Immediate Retention
15808182,Beneventi,Spain,Female,36,478,92363.3,44912.7,2,0,0,1,137276.0,0.16188089993150073,Low Risk,Medium Value,22222.362418996694,6863.8,6666.708725699008,-0.028714600410995682,P4 — Monitor
15588670,Despeissis,Spain,Female,40,705,203715.15,179978.68,1,0,1,1,383693.82999999996,0.7210469461384118,Critical Risk,Very High Value,276661.2643736509,19184.691499999997,82998.37931209526,3.32628167683047,P1 — Immediate Retention
15721292,Atkins,Spain,Male,39,719,0.0,145759.7,2,0,0,0,145759.7,0.035460916064637575,Low Risk,Medium Value,5168.772487306754,7287.985000000001,1550.631746192026,-0.7872345036121745,P4 — Monitor
15604217,Williams,France,Male,34,726,0.0,14121.61,2,0,0,0,14121.61,0.026710812614498307,Low Risk,Low Value,377.19967852502543,706.0805,113.15990355750763,-0.8397351243130102,P4 — Monitor
15651369,Wright,France,Male,21,626,0.0,66232.23,2,0,0,0,66232.23,0.011208623200770531,Low Risk,Low Value,742.3721098167699,3311.6115,222.71163294503097,-0.9327482607953769,P4 — Monitor
15782454,Hancock,France,Male,49,552,0.0,190296.76,1,1,1,0,190296.76,0.7074937048379611,Critical Risk,High Value,134633.75975106034,9514.838000000002,40390.1279253181,3.2449622290277658,P1 — Immediate Retention
15814032,Hsieh,Germany,Female,31,807,93460.47,172782.69,2,0,0,1,266243.16000000003,0.03596324471049048,Low Risk,Very High Value,9574.96791557427,13312.158000000003,2872.490374672281,-0.7842205317370572,P3 — Relationship Management
15570326,Wilkins,France,Male,34,621,0.0,99128.13,2,1,0,0,99128.13,0.02168089790023505,Low Risk,Low Value,2149.1868655712274,4956.406500000001,644.7560596713682,-0.8699146125985897,P4 — Monitor
15624428,Longo,Germany,Female,24,651,40224.7,178341.33,1,1,0,1,218566.02999999997,0.15946534628330078,Low Risk,High Value,34853.7076597163,10928.3015,10456.112297914891,-0.04320792230019535,P4 — Monitor
15755638,Mancini,France,Female,43,673,168069.73,146992.24,1,1,1,1,315061.97,0.35390517200282195,Medium Risk,Very High Value,111502.06068439792,15753.0985,33450.61820531938,1.1234310320169316,P2 — High Priority
15600992,Madukaego,France,Male,36,652,0.0,151314.98,2,1,0,0,151314.98,0.022146907460030445,Low Risk,Medium Value,3351.1588593763577,7565.749000000001,1005.3476578129073,-0.8671185552398173,P4 — Monitor
15755649,Winter-Irving,Germany,Male,47,584,130538.77,92915.84,1,0,0,1,223454.61,0.7853692809631784,Critical Risk,High Value,175494.38638360743,11172.7305,52648.315915082225,3.7122156857790696,P1 — Immediate Retention
15795228,Stewart,France,Male,37,756,132623.6,58974.0,1,1,0,1,191597.6,0.10323396313900093,Low Risk,High Value,19779.379575921044,9579.880000000001,5933.8138727763135,-0.38059622116599445,P4 — Monitor
15589257,Grant,France,Female,35,670,103465.02,174627.06,2,1,0,1,278092.08,0.09253921800427971,Low Risk,Very High Value,25734.423616383596,13904.604000000001,7720.327084915079,-0.4447646919743217,P3 — Relationship Management
15719302,Brennan,France,Female,50,765,126547.8,79579.94,1,1,1,1,206127.74,0.5314976130241412,High Risk,High Value,109556.40178806079,10306.387,32866.920536418234,2.1889856781448467,P1 — Immediate Retention
15639882,She,France,Male,30,528,128262.72,50771.16,2,0,0,1,179033.88,0.06665881392023172,Low Risk,High Value,11934.186092337095,8951.694000000001,3580.2558277011285,-0.6000471164786098,P4 — Monitor
15791279,Murray,France,Male,40,701,169742.64,153537.55,1,1,1,1,323280.19,0.2034763748739749,Medium Risk,Very High Value,65779.88112976984,16164.0095,19733.964338930953,0.2208582492438496,P2 — High Priority
15636935,Rischbieth,France,Female,29,797,0.0,132975.39,2,1,0,0,132975.39,0.021811716430527848,Low Risk,Medium Value,2900.4214989188486,6648.769500000001,870.1264496756545,-0.8691297014168329,P4 — Monitor
15686909,Lung,Germany,Male,27,639,150795.81,85208.93,1,1,0,1,236004.74,0.17738108606986858,Low Risk,High Value,41862.77709883695,11800.237000000001,12558.833129651086,0.06428651641921132,P4 — Monitor
15589572,Otutodilichukwu,Spain,Female,61,785,129855.72,170214.82,2,0,1,1,300070.54000000004,0.8367872149326645,Critical Risk,Very High Value,251095.19144994073,15003.527000000002,75328.55743498221,4.020723289595987,P1 — Immediate Retention
15779947,Thomas,Spain,Female,28,363,146098.43,100615.14,3,0,1,1,246713.57,0.9601873578959886,Critical Risk,Very High Value,236891.25093538704,12335.678500000002,71067.3752806161,4.761124147375931,P1 — Immediate Retention
15573769,Fiorentini,France,Female,24,764,0.0,186105.99,2,0,0,0,186105.99,0.034445953122546794,Low Risk,High Value,6410.598207365162,9305.2995,1923.1794622095485,-0.7933242812647192,P4 — Monitor
15578866,Hughes,France,Female,43,676,0.0,55119.53,1,1,0,0,55119.53,0.5581232377259268,High Risk,Low Value,30763.490545531353,2755.9765,9229.047163659405,2.34873942635556,P3 — Targeted Retention
15739131,Whitworth,Germany,Male,28,718,65643.3,28760.99,1,0,0,1,94404.29000000001,0.16995364606760505,Low Risk,Low Value,16044.353289923547,4720.214500000001,4813.305986977064,0.01972187640563011,P4 — Monitor
15813444,McIntosh,Spain,Female,34,590,0.0,171021.44,2,0,0,0,171021.44,0.0734433235953019,Low Risk,Medium Value,12560.382959654507,8551.072,3768.1148878963522,-0.5593400584281887,P4 — Monitor
15678058,Ayers,France,Male,38,584,104584.16,176678.72,1,0,0,1,281262.88,0.24250372588290234,Medium Risk,Very High Value,68207.29635255566,14063.144,20462.188905766696,0.45502235529741397,P2 — High Priority
15769169,Trentino,France,Male,41,645,0.0,28667.56,1,1,0,0,28667.56,0.32906144324713577,Medium Risk,Low Value,9433.38866797386,1433.3780000000002,2830.016600392158,0.9743686594828146,P3 — Targeted Retention
15804602,Boyd,Germany,Male,30,772,99785.28,197238.03,2,0,0,1,297023.31,0.06696197502987118,Low Risk,Very High Value,19889.267467509686,14851.165500000001,5966.780240252906,-0.5982281498207729,P3 — Relationship Management
15651052,McMasters,Germany,Male,46,399,127655.22,139994.68,1,0,1,1,267649.9,0.9482896172422953,Critical Risk,Very High Value,253809.62122593864,13382.495000000003,76142.88636778158,4.689737703453771,P1 — Immediate Retention
15724334,Alekseyeva,France,Male,22,529,0.0,151169.83,1,0,0,0,151169.83,0.15919044816155417,Low Risk,Medium Value,24064.792986205954,7558.4915,7219.437895861786,-0.04485731103067508,P4 — Monitor
15569451,Miller,France,Male,35,463,101257.16,118113.64,1,1,0,1,219370.8,0.06518149219617149,Low Risk,High Value,14298.916088267895,10968.54,4289.674826480368,-0.6089110468229711,P4 — Monitor
15650098,Baranova,France,Female,40,630,0.0,34453.17,2,1,0,0,34453.17,0.08354747140663958,Low Risk,Low Value,2878.4752354430925,1722.6585,863.5425706329278,-0.49871517156016254,P4 — Monitor
15724307,Mitchell,France,Male,76,780,121313.88,64872.33,1,1,0,1,186186.21000000002,0.01786792504959727,Low Risk,High Value,3326.7612455485782,9309.310500000001,998.0283736645735,-0.8927924497024163,P4 — Monitor
15599268,Yobachi,Spain,Male,32,584,0.0,10956.82,2,0,0,0,10956.82,0.02085162351764572,Low Risk,Low Value,228.46748559061098,547.841,68.5402456771833,-0.8748902588941256,P4 — Monitor
15594864,Huang,Germany,Male,30,752,81523.38,36885.85,1,1,0,1,118409.23000000001,0.0848238222660153,Low Risk,Medium Value,10043.923480175728,5920.461500000001,3013.1770440527184,-0.4910570664039082,P4 — Monitor
15616451,Genovese,France,Female,47,697,128252.66,168053.4,1,1,0,1,296306.06,0.5055877766457427,High Risk,Very High Value,149808.72208206003,14815.303,44942.61662461801,2.033526659874456,P1 — Immediate Retention
15715667,Sorokina,France,Female,32,850,0.0,155227.0,2,0,0,0,155227.0,0.021348249863767717,Low Risk,Medium Value,3313.824781603071,7761.35,994.1474344809213,-0.8719105008173937,P4 — Monitor
15658969,Gray,France,Male,51,711,0.0,38409.79,3,0,1,0,38409.79,0.8748387974025207,Critical Risk,Low Value,33602.37449208336,1920.4895000000001,10080.712347625009,4.249032784415124,P3 — Targeted Retention
15738174,Ervin,France,Female,32,452,0.0,75279.39,2,1,0,0,75279.39,0.031464738788120325,Low Risk,Low Value,2368.6463424790372,3763.9695,710.5939027437112,-0.8112115672712781,P4 — Monitor
15813590,Vance,Spain,Male,42,610,0.0,158302.59,2,0,1,0,158302.59,0.04838206524643497,Low Risk,Medium Value,7659.006238059644,7915.1295,2297.701871417893,-0.7097076085213903,P4 — Monitor
15624229,Noble,France,Female,22,694,0.0,11525.72,2,1,0,0,11525.72,0.0338564483953209,Low Risk,Low Value,390.21994439891796,576.286,117.06598331967538,-0.7968613096280746,P4 — Monitor
15674148,Milanesi,Spain,Male,33,579,0.0,94993.04,1,0,1,0,94993.04,0.22788081855047984,Medium Risk,Low Value,21647.09171179847,4749.652,6494.127513539542,0.36728491130287894,P3 — Targeted Retention
15625080,Parkin,Spain,Female,54,745,0.0,173912.29,1,0,1,0,173912.29,0.923547925939233,Critical Risk,Medium Value,160616.33472484243,8695.614500000001,48184.90041745273,4.541287555635398,P2 — High Priority
15682528,Cremonesi,France,Male,33,572,0.0,41139.05,1,1,0,0,41139.05,0.16251385338856142,Low Risk,Low Value,6685.665540244698,2056.9525000000003,2005.6996620734092,-0.0249168796686317,P4 — Monitor
15696900,Burns,Germany,Male,29,505,145541.56,58019.95,2,1,0,1,203561.51,0.0506977749725792,Low Risk,High Value,10320.11562705843,10178.0755,3096.034688117529,-0.6958133501645248,P4 — Monitor
15730038,Docherty,France,Female,23,706,0.0,164128.41,1,0,1,0,164128.41,0.2658739719700838,Medium Risk,Medium Value,43637.472279834416,8206.4205,13091.241683950324,0.5952438318205024,P3 — Targeted Retention
15812272,Ugonna,Germany,Male,44,693,124601.58,46998.13,2,1,1,1,171599.71,0.2991173158938222,Medium Risk,Medium Value,51328.44466335828,8579.9855,15398.533399007483,0.794703895362933,P3 — Targeted Retention
15654654,L?,Germany,Female,33,725,115182.84,177279.41,2,1,0,1,292462.25,0.12279363233087048,Low Risk,Very High Value,35912.501997159125,14623.112500000001,10773.750599147737,-0.2632382060147772,P3 — Relationship Management
15697625,Bevan,France,Male,37,791,163789.49,75832.53,2,0,0,1,239622.02,0.06256803507925911,Low Risk,High Value,14992.678953122926,11981.101,4497.803685936878,-0.6245917895244454,P4 — Monitor
15616280,Hsia,France,Male,46,536,65733.41,61094.53,1,0,0,1,126827.94,0.534051772841774,High Risk,Medium Value,67732.68620287014,6341.397000000001,20319.80586086104,2.2043106370506433,P2 — High Priority
15654229,O'Neill,Spain,Male,47,699,0.0,30117.44,2,1,0,0,30117.44,0.08623974191886284,Low Risk,Low Value,2597.3202528568363,1505.872,779.1960758570509,-0.482561548486823,P4 — Monitor
15628298,Johnstone,Spain,Female,47,500,128486.11,179227.12,1,0,0,1,307713.23,0.5813672719224664,High Risk,Very High Value,178894.40105955044,15385.6615,53668.32031786513,2.488203631534798,P1 — Immediate Retention
15733387,Pham,Spain,Female,53,707,109663.47,52110.45,1,1,0,1,161773.91999999998,0.32069816716317,Medium Risk,Medium Value,51880.599638801286,8088.696,15564.179891640386,0.9241890029790198,P3 — Targeted Retention
15775572,Bergamaschi,Germany,Female,42,531,88324.31,75248.75,2,0,0,1,163573.06,0.2986130093259116,Medium Risk,Medium Value,48845.0436912479,8178.653,14653.513107374369,0.7916780559554695,P3 — Targeted Retention
15613844,Murphy,France,Female,28,557,146445.24,184317.74,2,0,0,1,330762.98,0.08072890856227055,Low Risk,Very High Value,26702.134368204122,16538.149,8010.640310461236,-0.5156265486263768,P3 — Relationship Management
15578515,Osinachi,France,Female,38,659,0.0,158553.1,2,0,0,0,158553.1,0.13377746782150396,Low Risk,Medium Value,21210.8322332497,7927.655000000001,6363.24966997491,-0.1973351930709763,P4 — Monitor
15607598,Muravyov,Spain,Female,31,575,0.0,95686.42,2,1,0,0,95686.42,0.046949041823366656,Low Risk,Low Value,4492.385734508228,4784.321,1347.7157203524682,-0.7183057490598,P4 — Monitor
15742480,Igwebuike,Germany,Male,36,775,109949.05,71682.54,2,1,0,1,181631.59,0.048329416130164976,Low Risk,High Value,8778.148695493512,9081.5795,2633.4446086480534,-0.7100235032190102,P4 — Monitor
15749482,Zack,Spain,Male,30,772,78653.05,1790.48,1,0,0,1,80443.53,0.08447012389656196,Low Risk,Low Value,6795.074945776799,4022.1765,2038.5224837330395,-0.4931792566206283,P4 — Monitor
15607537,Crawford,Germany,Male,46,587,107850.82,139431.0,1,0,1,1,247281.82,0.852187354203028,Critical Risk,Very High Value,210730.43992830944,12364.091,63219.13197849283,4.113124125218168,P1 — Immediate Retention
15575410,Chidiegwu,Germany,Female,39,667,83765.35,118358.54,2,0,0,1,202123.89,0.18470913112956994,Low Risk,High Value,37334.128102428775,10106.194500000001,11200.238430728632,0.10825478677741958,P4 — Monitor
15684865,Lucchesi,France,Female,66,771,143773.07,130827.88,1,1,0,1,274600.95,0.13292618614190385,Low Risk,Very High Value,36501.656994443634,13730.0475,10950.49709833309,-0.20244288314857695,P3 — Relationship Management
15600700,Pan,Germany,Male,63,523,116227.27,119404.63,1,1,0,1,235631.90000000002,0.5102721628504028,High Risk,High Value,120236.39924954984,11781.595000000001,36070.91977486495,2.061632977102417,P1 — Immediate Retention
15774155,Trevisani,Germany,Male,33,662,103471.52,162703.0,1,1,0,1,266174.52,0.15316048549154557,Low Risk,Very High Value,40767.418708679106,13308.726000000002,12230.225612603732,-0.08103708705072675,P3 — Relationship Management
15634267,Yudin,France,Male,42,717,0.0,172665.21,2,0,0,0,172665.21,0.055404473378367,Low Risk,Medium Value,9566.425030815148,8633.2605,2869.927509244544,-0.667573159729798,P4 — Monitor
15619626,Wade,France,Male,24,746,137492.35,170142.09,2,1,0,1,307634.44,0.02713216388563722,Low Risk,Very High Value,8346.788042946231,15381.722000000002,2504.036412883869,-0.8372070166861766,P3 — Relationship Management
15660422,Chung,France,Male,28,569,0.0,73977.23,2,0,0,0,73977.23,0.02048433780282735,Low Risk,Low Value,1515.3745690374535,3698.8615,454.61237071123605,-0.877093973183036,P4 — Monitor
15617934,Septimus,France,Male,36,579,129829.59,60906.12,1,1,0,1,190735.71,0.08703176648685002,Low Risk,High Value,16600.065773423543,9536.7855,4980.019732027063,-0.47780940107889996,P4 — Monitor
15760774,Hargraves,France,Female,21,519,146329.57,194867.27,2,1,0,1,341196.83999999997,0.01352618627187514,Low Risk,Very High Value,4615.092013215178,17059.842,1384.5276039645532,-0.9188428823687491,P3 — Relationship Management
15813132,Chukwukadibia,Germany,Male,30,696,114027.7,193716.56,1,1,0,1,307744.26,0.2644642544648746,Medium Risk,Very High Value,81387.35628674453,15387.213000000002,24416.20688602336,0.5867855267892474,P2 — High Priority
15593331,Sidorov,Germany,Male,25,693,146580.69,14633.35,1,1,0,1,161214.04,0.19767342507466262,Low Risk,Medium Value,31867.731456923666,8060.702000000001,9560.3194370771,0.18604055044797568,P4 — Monitor
15616709,Bunton,Germany,Female,38,587,132122.42,31730.32,2,0,0,1,163852.74000000002,0.2767366151521039,Medium Risk,Medium Value,45344.05265099775,8192.637,13603.215795299324,0.6604196909126234,P3 — Targeted Retention
15658052,Cameron,France,Female,44,626,81553.93,20063.63,1,0,1,1,101617.56,0.5575777626642026,High Risk,Low Value,56659.691752195366,5080.878000000001,16997.907525658607,2.3454665759852147,P3 — Targeted Retention
15721189,Kung,France,Female,66,666,0.0,99792.82,2,1,0,0,99792.82,0.04847628917837171,Low Risk,Low Value,4837.5856002451965,4989.6410000000005,1451.275680073559,-0.7091422649297697,P4 — Monitor
15711288,Hay,France,Male,24,512,0.0,37654.31,2,0,0,0,37654.31,0.017010338607511118,Low Risk,Low Value,640.5125631321919,1882.7155,192.15376893965757,-0.8979379683549333,P4 — Monitor
15770030,Conti,Spain,Female,28,689,0.0,192449.02,2,1,0,0,192449.02,0.03761229518678387,Low Risk,High Value,7238.449348647272,9622.451,2171.5348045941814,-0.7743262288792968,P4 — Monitor
15803681,Sims,France,Female,26,803,0.0,181208.47,2,1,0,0,181208.47,0.03536987238807047,Low Risk,High Value,6409.3204595374955,9060.4235,1922.7961378612486,-0.7877807656715772,P4 — Monitor
15702789,Carter,Germany,Male,32,548,175214.71,155165.61,1,1,0,1,330380.31999999995,0.09089083016803443,Low Risk,Very High Value,30028.541555980864,16519.016,9008.56246679426,-0.4546550189917935,P3 — Relationship Management
15814930,McGregor,Germany,Female,40,588,125534.51,121504.18,1,0,1,1,247038.69,0.7393070354782431,Critical Risk,Very High Value,182637.4415523287,12351.934500000001,54791.23246569861,3.435842212869458,P1 — Immediate Retention
15658306,Lo,France,Male,68,693,97705.99,61569.07,1,1,0,1,159275.06,0.061744993182104115,Low Risk,Medium Value,9834.437493779224,7963.753000000001,2950.331248133767,-0.6295300409073753,P4 — Monitor
15699523,Chu,Germany,Female,55,499,126817.65,123269.71,2,0,0,1,250087.36,0.8958095815558446,Critical Risk,Very High Value,224030.65331400585,12504.368,67209.19599420176,4.374857489335067,P1 — Immediate Retention
15610383,Dumetolisa,France,Female,46,628,46870.43,31272.14,4,0,1,0,78142.57,0.9336620066700912,Critical Risk,Low Value,72958.74871255808,3907.1285000000007,21887.624613767424,4.601972040020548,P3 — Targeted Retention
15615032,Peng,Spain,Male,46,624,0.0,62825.03,2,1,0,0,62825.03,0.0512394741700822,Low Risk,Low Value,3219.1215019196393,3141.2515000000003,965.7364505758917,-0.6925631549795069,P4 — Monitor
15781989,Drake-Brockman,France,Male,42,733,120094.93,184056.45,1,0,0,1,304151.38,0.40833242556883587,High Risk,Very High Value,124194.87073550871,15207.569000000001,37258.461220652614,1.449994553413015,P1 — Immediate Retention
15647402,Wan,France,Female,38,628,0.0,48924.73,2,1,0,0,48924.73,0.0875933735947801,Low Risk,Low Value,4285.482152913746,2446.2365000000004,1285.6446458741239,-0.47443975843131947,P4 — Monitor
15740494,Cameron,France,Female,33,633,0.0,191111.02,2,0,0,0,191111.02,0.05715719250867933,Low Risk,High Value,10923.369360670065,9555.551,3277.0108082010197,-0.657056844947924,P4 — Monitor
15701265,Tretiakov,Germany,Female,36,559,104356.94,54184.06,2,1,0,1,158541.0,0.15435107813113935,Low Risk,Medium Value,24470.974277988964,7927.05,7341.292283396689,-0.07389353121316398,P4 — Monitor
15743532,Ball,Germany,Male,27,704,147004.34,64381.33,1,0,1,1,211385.66999999998,0.3761972587335885,Medium Risk,High Value,79522.70958956295,10569.2835,23856.812876868884,1.257183552401531,P2 — High Priority
15794870,Sal,Germany,Male,38,744,73023.17,78770.86,2,0,0,1,151794.03,0.05813220625783777,Low Risk,Medium Value,8824.121860668414,7589.7015,2647.236558200524,-0.6512067624529734,P4 — Monitor
15747591,Chung,Spain,Female,40,665,173432.55,116766.79,1,1,0,1,290199.33999999997,0.25199476120298314,Medium Risk,Very High Value,73128.7133845633,14509.966999999999,21938.614015368992,0.5119685672178989,P2 — High Priority
15726557,Lai,France,Female,42,638,165679.92,32916.29,1,0,0,1,198596.21000000002,0.3260418877489793,Medium Risk,High Value,64750.68320819273,9929.810500000001,19425.204962457818,0.9562513264938757,P2 — High Priority
15732199,Gether,Spain,Male,31,837,104678.62,50972.6,1,1,0,1,155651.22,0.09820089958566575,Low Risk,Medium Value,15285.089825606368,7782.561000000001,4585.52694768191,-0.4107946024860056,P4 — Monitor
