CustomerId,Surname,Geography,Gender,Age,CreditScore,Balance,EstimatedSalary,NumOfProducts,IsActiveMember,Exited,Cluster
15644296,Scott,France,Female,30,740,105209.54,1852.58,1,0,0,1
15614420,Gerasimova,Germany,Female,32,531,109570.21,172049.84,2,1,0,1
15609653,Ifeatu,Germany,Female,44,614,118715.86,133591.11,1,0,1,1
15594577,De Luca,France,Male,35,556,0.0,192751.18,2,1,0,0
15584114,Ogbonnaya,Germany,Female,43,678,153393.18,193828.27,2,1,0,1
15673367,Humffray,Germany,Male,33,587,132603.36,55775.72,1,0,0,1
15685576,Degtyaryov,Spain,Female,36,527,0.0,102280.29,2,1,0,0
15774727,Monaldo,Germany,Female,34,757,129398.01,44965.44,2,0,0,1
15694288,Cawthorne,Spain,Male,28,468,0.0,170661.02,2,0,0,0
15603319,Graham,France,Male,29,693,151352.74,197145.89,1,0,0,1
15759066,Carpenter,France,Female,44,483,136836.49,192359.9,1,0,1,1
15814816,Kambinachi,France,Male,40,466,91592.06,141210.18,1,0,1,1
15724402,Tyler,France,Female,30,770,0.0,100557.03,2,0,0,0
15571059,Martin,France,Female,54,734,0.0,130805.54,1,0,1,0
15674206,Walker,France,Female,22,716,0.0,92606.98,2,1,0,0
15715160,Khan,France,Male,36,439,165536.28,123956.83,2,1,0,1
15730448,Iroawuchi,Germany,Male,25,538,62482.95,102758.43,1,1,0,1
15662067,Summers,France,Male,40,743,68155.59,94876.65,1,0,0,1
15779581,Bottrill,Spain,Female,43,734,55853.33,94811.85,2,1,1,1
15662901,Hu,France,Male,37,656,0.0,67840.81,2,1,0,0
15689751,Jones,France,Female,31,666,79589.43,4050.57,1,0,0,1
15667742,Vincent,Spain,Male,41,627,100880.76,134665.25,1,1,0,1
15738448,Sanford,Germany,Female,25,480,174330.35,181647.13,2,0,0,1
15680243,Brown,France,Male,19,792,143390.51,33282.84,1,0,0,1
15745083,Lei,Germany,Male,59,613,91415.76,27965.0,1,0,1,1
15708228,Toscani,Germany,Male,30,476,134366.42,68343.53,1,0,0,1
15628523,Chien,France,Female,24,539,0.0,198161.07,2,1,0,0
15708196,Uchenna,Spain,Male,60,696,88786.81,196858.4,1,1,0,1
15735549,Lori,Germany,Male,35,810,96814.46,120511.03,2,1,0,1
15809347,Fanucci,Germany,Male,32,763,160680.41,30886.35,1,0,0,1
15660866,Chimaobim,France,Female,29,640,0.0,2743.69,2,0,0,0
15766609,Jowers,France,Female,47,655,0.0,167778.62,2,0,0,0
15654230,Miller,Germany,Male,31,526,145537.21,132404.64,1,0,0,1
15794566,Kirsova,France,Female,28,678,0.0,144423.17,2,1,1,0
15800890,T'ien,France,Female,45,554,0.0,181204.5,2,1,0,0
15697424,Ku,Spain,Female,30,597,119370.11,182726.22,1,1,1,1
15724536,Chin,Spain,Female,28,560,0.0,120880.72,2,1,0,0
15735878,Law,Germany,Female,47,850,134381.52,26812.89,1,0,1,1
15707596,Chung,Germany,Female,74,546,114888.74,66732.63,2,1,1,1
15657163,Cockrum,Germany,Male,42,623,149332.48,100834.22,2,0,0,1
15622478,Greaves,France,Female,40,698,105061.74,107815.31,3,0,1,1
15779529,Grant,France,Male,32,620,0.0,34665.79,2,1,0,0
15636023,O'Donnell,France,Female,40,619,0.0,147093.84,1,1,1,0
15582066,Maclean,France,Male,21,561,0.0,36942.35,1,1,0,0
15666675,Hsieh,France,Female,39,753,155062.8,16460.77,1,1,0,1
15732987,Hs?,Spain,Male,43,721,88798.34,45610.63,1,0,0,1
15789432,Mazzanti,France,Male,33,451,0.0,184954.11,2,0,0,0
15663161,Chiu,Germany,Female,51,680,143139.87,47795.43,1,0,1,1
15694879,Reeves,Spain,Female,23,590,0.0,196789.9,2,0,0,0
15593715,Castiglione,Germany,Male,27,634,107027.52,173425.68,1,0,0,1
15575002,Ferguson,France,Male,29,676,140720.93,36221.18,1,0,0,1
15622171,Nnamdi,France,Male,30,642,80964.57,174738.2,2,0,0,1
15795224,Wu,France,Male,39,760,178585.46,67131.3,1,0,1,1
15685346,Chu,Spain,Female,26,736,135889.13,165692.03,1,1,0,1
15691808,King,France,Male,43,656,134919.85,194691.95,1,0,0,1
15721007,Charlton,Germany,Male,33,776,115130.34,129525.5,1,0,1,1
15794253,Marsh,Spain,Female,34,832,138190.13,146511.2,2,1,0,1
15694453,Walker,Germany,Male,37,631,131519.49,51752.18,2,1,0,1
15813113,Chang,Spain,Female,56,795,0.0,35418.69,1,0,1,0
15614187,Pottinger,Germany,Female,39,648,126935.98,57995.74,2,1,0,1
15619407,Buckley,France,Male,39,615,133707.09,108152.75,1,1,0,1
15646227,Folliero,France,Female,27,682,97893.2,166144.98,1,0,0,1
15660541,Olisanugo,France,Male,34,694,127900.03,101737.8,1,0,0,1
15753874,Kent,France,Male,37,694,143835.47,33326.71,1,1,0,1
15617877,Jessop,France,Male,44,607,0.0,81140.09,2,1,0,0
15772073,Hodge,France,Male,48,664,0.0,140173.17,1,0,1,0
15701537,Ignatiev,France,Male,60,756,0.0,166513.49,1,1,1,0
15736228,Chambers,France,Female,40,645,129596.77,103232.6,1,1,0,1
15780572,Mansom,Spain,Male,30,653,0.0,120736.04,2,0,0,0
15769596,Yen,Germany,Female,24,710,110407.44,15832.43,2,0,1,1
15586996,Azikiwe,France,Female,76,697,0.0,188772.45,2,1,0,0
15722061,Allen,Germany,Female,41,619,142015.76,114323.66,2,0,0,1
15638003,Komarova,Spain,Male,55,648,81370.07,181534.04,1,1,0,1
15775590,Mackay,Germany,Female,48,482,69329.47,102640.52,1,0,1,1
15730688,Yu,France,Female,28,548,116755.5,158585.17,2,1,1,1
15753102,Curtis,Spain,Male,44,752,83870.33,178722.24,1,0,0,1
15810075,Fang,France,Female,39,648,130694.89,153955.38,2,1,1,1
15723373,Page,Spain,Female,34,643,117451.47,65374.86,1,0,0,1
15795298,Olisaemeka,Germany,Female,35,573,206868.78,102986.15,2,1,0,1
15584320,Brennan,France,Female,39,686,111695.62,136643.84,1,0,0,1
15724161,Sutton,France,Female,40,644,137285.26,77063.63,4,0,1,1
15750056,Hyde,France,Female,29,702,149218.39,9633.01,1,1,0,1
15609637,Nkemakolam,France,Male,51,652,0.0,43496.36,2,1,0,0
15794493,Chimaijem,Spain,Male,32,641,0.0,24267.28,2,1,0,0
15569641,Sung,Germany,Female,41,692,130701.29,59354.24,1,0,1,1
15815236,Chiganu,Spain,Male,34,574,0.0,28269.86,2,0,0,0
15811177,Beneventi,France,Female,31,643,167949.48,143162.34,1,0,0,1
15680587,Esposito,France,Male,23,834,131254.81,20199.3,1,0,0,1
15672821,Owen,France,Male,28,591,0.0,48606.92,2,1,0,0
15767681,Smalley,Spain,Male,34,470,0.0,89013.67,2,1,0,0
15600379,Hsiung,Spain,Male,34,608,86656.13,59890.29,1,1,0,1
15801336,Ch'ang,Germany,Female,37,649,114737.26,106655.88,1,1,1,1
15721592,Barton,France,Female,38,665,0.0,156439.56,2,0,0,0
15581282,Lucchese,France,Female,39,651,0.0,24176.44,1,0,0,0
15746203,Hsia,Germany,Male,62,555,119817.33,43507.1,1,1,1,1
15583137,Pope,France,Female,48,637,130806.99,132005.85,2,1,1,1
15680752,Horrocks,France,Female,49,675,0.0,80496.71,1,1,1,0
15688172,Tai,Spain,Male,40,677,0.0,88947.56,2,0,0,0
15791373,Chikezie,Germany,Female,35,850,80931.75,12639.67,1,0,1,1
15589449,Frye,France,Female,56,815,0.0,94248.16,3,1,1,0
15692819,Toscani,Germany,Male,32,665,132178.67,11865.76,1,0,0,1
15727467,Mellor,France,Female,27,485,0.0,141449.86,2,0,0,0
15734312,Kang,Spain,Male,43,577,0.0,149457.81,2,1,0,0
15764604,Sutherland,France,Female,35,586,164769.02,119814.25,3,0,1,1
15613014,Hs?,Germany,Male,29,722,107233.85,24924.92,2,0,0,1
15759684,Ting,France,Female,27,528,176227.07,139481.53,2,1,0,1
15609669,Chuang,France,Female,39,542,109949.39,41268.65,2,1,0,1
15685536,Chu,France,Female,34,552,0.0,1351.41,2,1,0,0
15750447,Ozoemena,France,Female,60,678,117738.81,147489.76,1,0,1,1
15663249,Howells,Spain,Female,37,575,133292.45,111175.09,1,0,0,1
15638646,Lucchese,France,Female,43,669,160474.59,95963.14,1,1,0,1
15734161,Nnonso,France,Male,43,636,0.0,43128.95,2,0,0,0
15631070,Gerasimova,Germany,Male,55,667,154393.43,137674.96,1,1,1,1
15761950,Woronoff,Germany,Female,45,652,110827.49,153383.54,1,1,1,1
15649668,Wilhelm,Germany,Female,36,637,145750.45,96660.76,2,1,0,1
15713912,Nebechukwu,Spain,Female,45,516,109044.3,115818.16,1,1,0,1
15586757,Anenechukwu,France,Female,32,801,75170.54,37898.5,1,1,0,1
15596522,Meredith,France,Female,42,692,0.0,145222.93,2,0,0,0
15625395,Chinomso,France,Female,28,585,105795.9,41219.09,1,1,0,1
15760570,Stephenson,France,Male,32,590,0.0,59249.83,2,0,0,0
15566689,Chimaoke,Spain,Male,66,554,0.0,116747.62,2,1,0,0
15725794,Winters,France,Female,49,659,0.0,116249.72,1,0,1,0
15673539,Napolitani,France,Female,26,690,118097.87,61257.83,1,0,0,1
15705298,L?,Germany,Male,29,697,172693.54,141798.98,1,0,0,1
15675791,Williams,France,Male,36,610,129440.3,102638.35,2,0,0,1
15747043,Giles,Spain,Male,36,599,0.0,13210.56,2,0,0,0
15736397,Wang,France,Male,23,544,96471.2,35550.97,1,0,0,1
15678201,Robertson,France,Female,46,548,0.0,104469.06,1,1,1,0
15720745,Murray,Spain,Male,24,635,140197.18,142935.83,1,1,0,1
15637593,Greco,France,Male,20,722,0.0,195486.28,2,0,0,0
15598070,Marchesi,France,Female,33,564,135946.26,63170.0,1,0,0,1
15787550,Chao,France,Male,69,719,0.0,58320.06,2,1,0,0
15603942,Hawthorn,Germany,Male,50,547,81290.02,177747.03,3,1,1,1
15733973,Bibi,France,Female,42,850,0.0,19632.64,1,0,1,0
15596761,Hawdon,Germany,Male,60,515,113715.36,18424.24,1,0,1,1
15652400,Moss,Spain,Male,56,667,168883.08,18897.78,1,1,0,1
15717893,Briggs,Germany,Male,36,607,143421.74,97879.02,1,0,0,1
15622585,McIntyre,France,Male,26,525,153644.39,63197.88,1,1,0,1
15733964,Russo,Spain,Female,53,606,109330.06,75860.01,1,1,0,1
15753861,Ballard,Germany,Female,27,686,115095.88,78622.46,2,0,0,1
15747097,Hs?,France,Male,35,611,0.0,23598.23,1,1,1,0
15594762,Pisani,Spain,Male,46,827,183276.32,13460.27,1,1,0,1
15667417,Tao,France,Male,33,572,68193.72,19998.31,1,0,0,1
15684861,Thomson,France,Female,32,726,0.0,185075.63,2,0,0,0
15742204,Hsu,Germany,Male,31,579,139729.54,135815.38,1,1,0,1
15623502,Morrison,Spain,Female,56,598,98365.33,44251.33,1,1,0,1
15774872,Joslin,France,Male,36,663,0.0,136349.55,2,0,0,0
15611191,Scott,Germany,Female,37,505,122453.97,52693.99,2,1,0,1
15674331,Bidwill,Germany,Male,30,576,132174.41,93767.03,2,0,0,1
15619465,Cameron,Spain,Female,24,555,0.0,197866.55,2,1,0,0
15575247,Cartwright,France,Male,30,524,0.0,126812.85,2,0,0,0
15695679,Yao,Spain,Male,39,776,104349.45,79503.05,1,0,0,1
15713463,Tate,Germany,Female,41,645,138881.04,129936.53,1,0,1,1
15785170,Neal,Germany,Female,32,850,116968.91,175094.62,1,0,0,1
15796351,Yao,Germany,Male,35,603,105346.03,130379.5,2,1,0,1
15639576,Burns,France,Male,26,691,136623.19,153228.0,1,0,0,1
15693264,Onyinyechukwuka,France,Female,29,583,0.0,111285.85,2,1,0,0
15589715,Fulks,France,Female,66,584,0.0,49553.38,1,0,1,0
15769902,Christie,France,Female,33,679,0.0,98015.85,2,1,0,0
15587177,Lloyd,France,Male,36,646,124445.52,88481.32,1,0,0,1
15814553,Ball,France,Female,34,559,68999.66,66879.27,2,1,0,1
15601550,Genovesi,Spain,Male,36,595,85768.42,24802.77,1,1,0,1
15664907,Alexander,France,Male,47,527,0.0,21312.16,1,0,1,0
15612465,Siciliano,Spain,Male,34,684,100628.0,190263.78,2,1,0,1
15810800,Ositadimma,Spain,Female,32,673,0.0,72873.33,1,1,0,0
15665760,Kazantsev,Spain,Male,38,802,0.0,57764.65,2,1,0,0
15588080,Giles,France,Male,54,675,0.0,110273.84,1,0,1,0
15776844,Hao,Spain,Female,19,762,0.0,55500.17,2,0,0,0
15717560,Martin,France,Male,50,580,125647.36,57541.08,1,0,1,1
15629739,Hartley,Germany,Female,31,621,100375.39,90384.26,1,1,0,1
15729908,Allan,France,Female,36,411,0.0,120694.35,1,0,0,0
15716781,Dolgorukova,France,Male,24,815,171922.72,178028.96,1,1,0,1
15646936,Nnamdi,Germany,Female,32,631,146810.99,180990.29,2,1,0,1
15768151,Romano,Germany,Female,45,514,109032.23,155407.21,1,1,1,1
15579212,Chuang,France,Male,57,638,0.0,33676.48,1,0,1,0
15721835,Owen,Spain,Male,25,791,0.0,89666.28,1,0,0,0
15800515,Singh,France,Male,35,516,128653.59,127558.26,1,0,0,1
15591279,Nwagugheuzo,France,Male,37,734,80387.81,77272.62,1,1,0,1
15587419,Shipton,France,Male,58,611,0.0,107665.68,2,1,1,0
15750335,Paterson,Germany,Male,43,850,108508.82,184044.8,3,0,1,1
15699619,Rivas,France,Male,31,641,155978.17,91510.71,1,0,0,1
15606472,Lung,France,Female,38,585,0.0,87363.56,1,1,0,0
15778368,Allan,Germany,Male,50,552,121175.56,117505.07,1,0,1,1
15671387,Fetherstonhaugh,France,Female,29,507,89349.47,180626.68,2,0,0,1
15573926,Lung,Spain,Male,38,735,86131.71,93478.96,2,0,0,1
15709183,Davidson,France,Female,58,707,102346.86,114672.64,1,1,0,1
15577514,Mai,Germany,Female,36,698,121263.62,13387.88,1,1,0,1
15778830,Dellucci,France,Male,31,841,0.0,173240.52,2,0,0,0
15768072,Mitchell,Spain,Female,33,688,0.0,27557.18,1,0,1,0
15768293,Sun,France,Male,51,614,0.0,5552.37,2,1,0,0
15654456,Napolitano,Germany,Male,48,511,149726.08,88307.87,1,0,1,1
15807525,Bailey,France,Male,43,447,0.0,33879.26,2,0,1,0
15574372,Hoolan,France,Male,35,738,161274.05,181429.87,2,0,0,1
15671249,Kent,France,Female,33,422,0.0,102655.31,2,0,0,0
15779744,Chou,Spain,Male,30,537,103138.17,96555.42,1,1,0,1
15624755,Pepper,Germany,Female,40,707,109628.44,189366.03,1,0,0,1
15611430,Abramowitz,France,Male,54,690,0.0,12847.61,1,0,1,0
15774744,Lord,Germany,Male,33,664,97286.16,143433.33,2,0,0,1
15629885,Wilson,France,Female,33,850,118004.26,183983.82,1,0,0,1
15708791,Abazu,Spain,Male,32,584,85534.83,169137.24,1,0,0,1
15793890,Harriman,France,Female,59,728,0.0,163365.85,1,1,1,0
15646091,Frankland,Spain,Female,43,560,95140.44,123181.44,2,0,1,1
15596984,Pinto,France,Female,31,629,0.0,16447.6,1,1,1,0
15800215,Kwemtochukwu,France,Male,25,658,0.0,173948.4,2,1,0,0
15577806,Chiu,Germany,Female,54,794,75900.84,192154.66,1,1,0,1
15749381,Yu,France,Female,41,790,126619.27,198224.38,1,0,0,1
15683758,Onyekachukwu,France,Male,44,640,111833.47,67202.74,1,0,0,1
15670615,Castiglione,Spain,Male,37,652,0.0,68789.93,2,0,0,0
15715622,To Rot,France,Female,57,583,238387.56,147964.99,1,1,1,1
15707634,Anenechukwu,France,Female,32,775,108698.96,161069.73,2,1,0,1
15806901,Henderson,France,Female,39,584,112687.69,127749.61,1,1,0,1
15775335,Ellis,Germany,Female,48,635,81556.89,191914.37,2,0,0,1
15724150,Nkemdirim,France,Male,48,814,136596.85,185791.9,1,1,0,1
15627220,Kang,Germany,Female,43,735,98807.45,184570.04,1,0,1,1
15672330,Lear,France,Female,31,678,0.0,130446.65,2,1,0,0
15668521,Jamieson,France,Male,37,693,0.0,82867.55,2,1,0,0
15807837,Mazzanti,France,Female,30,640,107499.7,187632.22,1,1,0,1
15592570,Marino,Spain,Female,23,773,0.0,56759.79,2,0,0,0
15748589,Winter,France,Female,30,736,0.0,34180.33,2,0,0,0
15635893,T'ien,France,Female,28,693,0.0,158545.25,2,1,0,0
15757632,Hughes-Jones,France,Female,41,496,176024.05,182337.98,2,0,0,1
15691863,Cody,France,Female,39,751,0.0,84175.34,2,1,0,0
15706071,Hunt,Germany,Male,39,528,127631.62,22197.8,1,1,1,1
15654296,Estrada,Spain,Female,19,754,0.0,189641.11,1,0,0,0
15755018,Dickinson,Germany,Female,26,568,109819.16,154491.39,2,0,0,1
15594041,Fanucci,Spain,Female,41,592,138734.94,90020.74,1,0,0,1
15670587,Yang,Germany,Male,25,558,111363.1,197264.35,2,0,0,1
15724527,Forbes,France,Male,34,825,0.0,31933.06,2,1,0,0
15801904,Heard,Germany,Male,28,677,143988.0,8755.69,2,0,1,1
15658195,Efremova,France,Male,34,653,118838.75,52820.13,1,1,0,1
15630113,Morphett,Spain,Male,35,593,161637.75,20008.46,1,1,0,1
15784320,Lenhardt,France,Female,44,632,133793.89,34607.14,1,1,1,1
15676513,Burns,Germany,Male,35,601,71553.83,177384.45,1,0,0,1
15574072,Ch'ien,France,Female,62,786,0.0,165702.64,1,1,0,0
15633854,Sun,France,Female,40,654,0.0,167889.1,2,0,0,0
15618566,Jamieson,France,Female,38,572,0.0,133122.62,2,1,0,0
15733014,Nolan,France,Female,62,813,64667.95,140454.14,2,1,0,1
15753343,Barry,France,Female,28,523,121164.11,59938.81,1,1,0,1
15746076,Saunders,Spain,Male,50,506,0.0,12016.79,2,0,0,0
15608226,McMorran,Spain,Male,72,513,98903.06,81251.24,1,1,0,1
15605684,Phelan,France,Female,31,664,104158.84,134169.85,1,0,0,1
15638988,Fu,France,Male,54,684,0.0,94888.6,2,1,0,0
15628767,Hotchin,Spain,Female,63,608,139529.93,175696.16,2,1,1,1
15737977,Aksyonov,France,Female,25,527,0.0,96758.58,2,1,0,0
15758116,Rossi,France,Male,53,666,64646.7,128019.48,1,0,1,1
15575119,Hughes,France,Male,71,779,0.0,146895.36,2,1,1,0
15625126,Duncan,France,Female,40,629,0.0,139356.3,2,1,0,0
15567114,McGarry,France,Male,35,430,118894.22,2923.61,1,0,0,1
15672242,Aksenov,France,Male,24,712,0.0,121232.51,1,1,0,0
15681327,Akhtar,France,Male,30,682,0.0,2053.42,2,1,0,0
15802585,Pisani,France,Female,41,634,68213.99,6382.46,1,1,0,1
15740630,Pisano,Spain,Female,31,487,0.0,158750.13,2,0,0,0
15815420,McDaniels,Spain,Male,47,808,139196.0,74028.36,1,1,0,1
15711468,Tennant,France,Female,32,527,0.0,44099.75,2,1,0,0
15799626,Donaghy,Germany,Male,50,637,126345.55,17323.0,1,1,1,1
15659325,Todd,Spain,Male,40,802,0.0,175043.69,2,1,0,0
15651352,Tobenna,France,Female,38,529,0.0,146388.85,1,0,1,0
15684925,Vicars,France,Female,43,850,0.0,2465.8,2,0,0,0
15657439,Chao,France,Male,18,738,0.0,47799.15,2,1,0,0
15574122,Tien,France,Male,34,817,129278.43,165562.84,1,0,0,1
15720508,Hsing,France,Male,31,735,119558.35,72927.68,1,0,0,1
15599078,Yang,Germany,Female,41,619,92467.58,38270.47,1,0,0,1
15702300,Walker,France,Male,27,671,0.0,120893.07,2,0,0,0
15660735,T'ang,Spain,Female,31,581,0.0,188377.21,2,0,0,0
15671390,Chukwukere,Spain,Male,36,690,0.0,55902.93,2,0,0,0
15647385,Ch'iu,Spain,Male,56,579,99340.83,4523.74,1,0,1,1
15739223,Pai,Spain,Female,24,688,0.0,102195.16,2,1,0,0
15631305,Franklin,Spain,Female,28,599,126833.79,60843.09,2,0,1,1
15809263,Y?,Germany,Male,29,729,109676.52,25548.47,1,1,0,1
15640866,Peng,France,Female,29,718,0.0,134462.29,1,1,0,0
15775663,Otitodilichukwu,Germany,Male,53,712,134729.99,132702.64,2,1,0,1
15631800,Pagnotto,France,Male,37,474,98431.37,75698.44,1,0,0,1
15654292,Vessels,Germany,Male,33,565,130368.31,105642.43,2,0,0,1
15648320,Heller,France,Female,31,658,123974.96,102153.75,1,0,0,1
15726747,Donaldson,France,Male,63,714,138082.16,166677.54,1,1,0,1
15694510,Ifeanyichukwu,France,Male,45,725,129855.32,24218.65,1,0,0,1
15572291,Kao,France,Male,40,825,132308.22,117122.5,1,0,0,1
15603465,Dunn,Germany,Female,45,665,155447.65,51871.95,2,0,1,1
15685628,Calabresi,Spain,Male,35,670,124268.64,84321.03,2,1,0,1
15792729,Holland,Germany,Female,34,474,176311.36,160213.27,1,0,0,1
15767414,Calabresi,France,Male,40,591,99886.42,88695.19,2,1,0,1
15568044,Butusov,France,Female,31,508,0.0,6123.15,2,1,0,0
15751333,Atkinson,France,Female,36,695,0.0,167749.54,2,1,0,0
15623062,Vasilyeva,Germany,Male,24,660,85089.3,71638.0,1,1,0,1
15713621,Mollison,Germany,Male,41,687,134318.21,198064.52,2,1,0,1
15670668,Webb,Germany,Male,29,658,75395.53,54914.92,2,1,0,1
15750638,Obiajulu,Germany,Female,33,705,116765.7,190659.17,1,0,1,1
15747878,Aiken,Spain,Male,60,739,0.0,51637.67,1,1,0,0
15726796,Brabyn,France,Male,38,844,111501.66,119333.38,1,1,0,1
15754952,Su,Germany,Female,48,602,76595.08,127095.14,2,0,0,1
15652192,Traeger,France,Female,33,759,160541.36,93541.14,2,0,0,1
15681924,Ekwueme,Germany,Male,38,747,129728.6,89289.54,1,0,0,1
15763544,Thompson,France,Male,47,673,0.0,108762.16,2,0,0,0
15764431,Chinwenma,Spain,Female,34,671,130929.02,28238.25,4,1,1,1
15684010,Tuan,Germany,Female,74,640,116800.25,34130.43,1,1,0,1
15648881,Tsai,Germany,Male,40,581,101016.53,7926.35,1,1,1,1
15733303,Liu,France,Male,67,630,0.0,27330.27,2,1,0,0
15643294,Robinson,France,Female,33,703,190566.65,79997.14,1,1,0,1
15749905,Carr,Spain,Female,47,698,0.0,50213.81,1,0,1,0
15625175,Palerma,Germany,Female,43,742,97067.69,60920.03,1,1,1,1
15643967,Chineze,France,Female,37,652,92208.54,197699.8,1,1,1,1
15578251,Fang,France,Male,37,644,186347.97,92809.73,2,0,0,1
15772573,Simpson,Spain,Male,55,735,103176.62,163516.16,1,1,0,1
15733234,Moretti,France,Female,58,777,0.0,62449.07,1,1,1,0
15721582,Hale,Germany,Female,40,644,77270.08,115800.1,2,1,1,1
15628219,Benson,Germany,Female,37,665,111911.63,110359.68,1,1,1,1
15571302,Estep,Germany,Male,72,529,94216.05,78695.68,1,1,0,1
15637178,Mishina,Spain,Female,45,803,0.0,128378.04,2,1,0,0
15601184,Abramovich,Spain,Female,26,604,0.0,155248.62,2,0,0,0
15629511,Lavrentiev,France,Male,49,738,106770.82,123499.27,1,0,0,1
15570629,Alexeyeva,Germany,Female,72,655,138089.97,99920.41,2,1,0,1
15665766,T'ang,Germany,Male,39,698,133191.19,53289.49,2,1,0,1
15693732,Kilgour,France,Female,66,775,0.0,67622.34,2,1,0,0
15765982,Chin,France,Male,41,735,74135.85,11783.1,1,1,1,1
15582016,Fiorentini,Spain,Male,41,766,99208.46,62402.38,2,0,0,1
15798024,Lori,Germany,Male,84,537,92242.34,186235.98,1,1,0,1
15588622,Marchesi,Germany,Male,25,599,108380.72,79005.95,1,1,0,1
15724863,Sheppard,Spain,Female,55,420,91893.32,144870.28,1,0,1,1
15618213,Nnanna,France,Female,32,674,85757.93,95481.0,1,1,0,1
15780411,Norris,France,Female,46,570,0.0,820.46,2,0,0,0
15725429,Vincent,Germany,Male,33,623,96759.42,174777.98,1,1,0,1
15600626,Bradley,France,Male,30,710,0.0,8991.17,2,1,0,0
15668460,Bellucci,France,Male,29,466,0.0,2797.27,2,1,0,0
15576263,Clements,France,Female,22,759,0.0,22303.17,1,0,0,0
15720354,Knowles,France,Male,71,581,0.0,197562.08,2,1,0,0
15691624,Chidiebere,France,Male,33,820,132150.26,23067.97,2,0,0,1
15793196,Kelly,France,Male,41,759,0.0,190294.12,2,1,0,0
15633352,Okwukwe,France,Female,31,628,175443.75,113167.17,1,0,1,1
15750874,Onyemere,France,Male,31,676,78990.15,124777.14,1,1,0,1
15588923,Murphy,France,Female,33,591,113743.37,124625.08,1,0,0,1
15715745,Elliott,France,Female,26,690,157624.84,49599.27,1,1,0,1
15611800,Loggia,France,Female,62,624,125163.62,151411.5,2,1,0,1
15576928,Walsh,France,Female,23,573,0.0,122964.18,1,0,0,0
15793693,Mahomed,France,Male,60,694,0.0,57088.97,1,1,0,0
15581252,Dolgorukova,Spain,Female,29,632,80922.75,7820.78,1,0,0,1
15797760,Bogdanov,France,Male,40,632,193354.86,149188.41,2,0,0,1
15790564,She,Germany,Female,40,832,107648.94,134638.97,2,1,0,1
15593736,Cook,Germany,Female,46,598,131769.04,184980.23,1,0,1,1
15595937,Bruno,Germany,Male,36,430,138992.48,122373.42,2,0,0,1
15815628,Moysey,France,Female,37,711,113899.92,80215.2,1,0,0,1
15782802,Beneventi,Germany,Male,26,582,114450.32,14081.64,1,1,0,1
15627412,Ferri,France,Male,39,605,0.0,199390.45,2,0,0,0
15734609,Skinner,France,Female,37,657,0.0,7667.48,2,1,0,0
15710689,Angel,Spain,Male,40,578,63609.92,74965.61,1,0,1,1
15565806,Toosey,France,Male,38,532,0.0,30583.95,2,0,0,0
15815530,Chin,France,Female,42,612,75497.51,149682.78,1,0,0,1
15632272,Lung,France,Female,42,792,0.0,92664.09,2,0,0,0
15684103,Mellor,France,Female,26,674,0.0,138423.1,2,1,0,0
15654519,Hassall,France,Male,31,680,0.0,3148.2,2,1,0,0
15767722,Richardson,France,Female,39,593,117704.73,197933.5,1,0,0,1
15654346,Poninski,Germany,Male,35,679,130463.55,37341.17,2,1,0,1
15660147,Dore,Spain,Male,32,493,46161.18,79577.4,1,1,0,1
15814998,Bonham,Spain,Male,42,688,0.0,197602.29,2,0,0,0
15802207,Ibezimako,Germany,Male,43,769,110182.54,87537.32,2,1,0,1
15658668,Hunter,Spain,Male,49,581,0.0,41623.59,2,0,0,0
15715079,Bold,France,Male,41,465,117221.15,168280.95,1,0,0,1
15570360,Wan,France,Female,35,641,0.0,125986.18,2,0,0,0
15674678,Bradley,Germany,Female,43,731,79120.27,548.52,1,0,1,1
15780925,Tretyakova,France,Male,37,625,177069.24,96088.54,2,1,0,1
15688193,Graham,France,Male,36,468,61636.97,107787.42,1,0,0,1
15778219,Izmailov,France,Male,26,790,0.0,20510.79,1,0,0,0
15696514,Calabrese,Germany,Female,37,587,104414.03,192026.02,1,0,0,1
15712303,Valentin,France,Male,66,692,159732.02,118188.15,1,1,0,1
15719090,Osonduagwuike,Germany,Female,34,676,89437.03,189540.95,1,1,0,1
15735632,Williamson,France,Male,41,571,0.0,63736.17,1,1,0,0
15619436,Pan,France,Female,32,700,0.0,95740.37,1,0,0,0
15722404,Carpenter,France,Female,30,445,0.0,127939.19,2,1,0,0
15662063,McIver,France,Male,36,746,142400.77,193438.69,1,1,0,1
15745605,Trevisan,France,Female,47,722,88011.4,90655.94,1,1,1,1
15636658,Rozhkova,France,Male,36,596,0.0,12067.39,2,1,0,0
15784130,He,Germany,Female,30,850,154870.28,54191.38,1,1,0,1
15606755,Moretti,Spain,Female,46,597,0.0,58667.16,2,0,1,0
15801699,Fishbourne,Spain,Male,43,436,0.0,35687.43,2,1,0,0
15784097,Gibson,Germany,Male,28,660,118402.25,14288.93,2,0,0,1
15764654,Zikoranachidimma,France,Male,37,649,87374.88,247.36,2,1,0,1
15612092,Palmer,Germany,Male,32,646,105397.8,78111.84,1,0,1,1
15610903,Chukwueloka,Spain,Female,31,560,125341.69,79547.39,1,0,0,1
15705777,Real,Germany,Male,49,710,129164.88,193266.72,1,1,0,1
